distributor_id,geo_level2_id,product_type_id,target_sellout_units,target_sellout_value
DIST0,LVL2_Tongres,physical_recharge,5476,10875336
DIST0,LVL2_Gand,physical_recharge,3507,19800522
DIST0,LVL2_Marche-en-Famenne,physical_recharge,2938,28630810
DIST0,LVL2_Termonde,physical_recharge,2964,8459256
DIST0,LVL2_Bruges,physical_recharge,3483,1922616
DIST0,LVL2_Charleroi,physical_recharge,6761,64134846
DIST0,LVL2_Mons,physical_recharge,5625,45961875
DIST0,LVL2_Turnhout,physical_recharge,2589,8357292
DIST0,LVL2_Virton,physical_recharge,6639,47395821
DIST0,LVL2_Arlon,physical_recharge,7212,55655004
DIST0,LVL2_Alost,physical_recharge,9786,87291120
DIST0,LVL2_Namur,physical_recharge,4609,2571822
DIST0,LVL2_Maaseik,physical_recharge,9585,13927005
DIST0,LVL2_Neufchteau,physical_recharge,9554,82345926
DIST0,LVL2_Eeklo,physical_recharge,7078,27533420
DIST0,LVL2_Nivelles,physical_recharge,9284,71282552
DIST0,LVL2_Soignies,physical_recharge,6387,24545241
DIST0,LVL2_Ypres,physical_recharge,8225,38164000
DIST0,LVL2_Anvers,physical_recharge,2784,21717984
DIST0,LVL2_Philippeville,physical_recharge,8857,23125627
DIST0,LVL2_Courtrai,physical_recharge,7497,30377844
DIST0,LVL2_Furnes,physical_recharge,6126,56181546
DIST0,LVL2_Verviers,physical_recharge,7617,48794502
DIST0,LVL2_Dixmude,physical_recharge,8965,2124705
DIST0,LVL2_Hal-Vilvorde,physical_recharge,1226,4916260
DIST0,LVL2_Thuin,physical_recharge,6096,32412432
DIST0,LVL2_Waremme,physical_recharge,7256,3540928
DIST0,LVL2_Mouscron,physical_recharge,3315,21845850
DIST0,LVL2_Tournai,physical_recharge,7430,31324880
DIST0,LVL2_Hasselt,physical_recharge,9031,65357347
DIST0,LVL2_Louvain,physical_recharge,5761,49026110
DIST0,LVL2_Bruxelles-Capitale,physical_recharge,6965,32637990
DIST0,LVL2_Huy,physical_recharge,6211,13906429
DIST0,LVL2_Roulers,physical_recharge,3409,23934589
DIST0,LVL2_Audenarde,physical_recharge,5411,15091279
DIST0,LVL2_Bastogne,physical_recharge,2026,15342898
DIST0,LVL2_Ostende,physical_recharge,8655,84126600
DIST0,LVL2_Dinant,physical_recharge,1931,16417362
DIST0,LVL2_Lige,physical_recharge,4615,1679860
DIST0,LVL2_Malines,physical_recharge,5103,17840088
DIST0,LVL2_Saint-Nicolas,physical_recharge,5478,39622374
DIST0,LVL2_Tielt,physical_recharge,9796,30749644
DIST0,LVL2_Ath,physical_recharge,8259,62041608
DIST0,LVL2_Tongres,electronic_recharge,2803,6704776
DIST0,LVL2_Gand,electronic_recharge,2953,23039306
DIST0,LVL2_Marche-en-Famenne,electronic_recharge,7009,48221920
DIST0,LVL2_Termonde,electronic_recharge,3594,31681110
DIST0,LVL2_Bruges,electronic_recharge,7382,4968086
DIST0,LVL2_Charleroi,electronic_recharge,5888,33008128
DIST0,LVL2_Mons,electronic_recharge,657,5935338
DIST0,LVL2_Turnhout,electronic_recharge,7384,53593072
DIST0,LVL2_Virton,electronic_recharge,534,579390
DIST0,LVL2_Arlon,electronic_recharge,60,150540
DIST0,LVL2_Alost,electronic_recharge,3757,36570638
DIST0,LVL2_Namur,electronic_recharge,1759,9683295
DIST0,LVL2_Maaseik,electronic_recharge,9607,22163349
DIST0,LVL2_Neufchteau,electronic_recharge,2608,14912544
DIST0,LVL2_Eeklo,electronic_recharge,7067,27504764
DIST0,LVL2_Nivelles,electronic_recharge,6233,41436984
DIST0,LVL2_Soignies,electronic_recharge,8093,72683233
DIST0,LVL2_Ypres,electronic_recharge,9411,75626796
DIST0,LVL2_Anvers,electronic_recharge,8066,28965006
DIST0,LVL2_Philippeville,electronic_recharge,7581,4002768
DIST0,LVL2_Courtrai,electronic_recharge,3604,13518604
DIST0,LVL2_Furnes,electronic_recharge,5579,54880623
DIST0,LVL2_Verviers,electronic_recharge,4399,9471047
DIST0,LVL2_Dixmude,electronic_recharge,8020,19857520
DIST0,LVL2_Hal-Vilvorde,electronic_recharge,4133,31092559
DIST0,LVL2_Thuin,electronic_recharge,1056,6327552
DIST0,LVL2_Waremme,electronic_recharge,5397,37093581
DIST0,LVL2_Mouscron,electronic_recharge,1287,3846843
DIST0,LVL2_Tournai,electronic_recharge,5259,35088048
DIST0,LVL2_Hasselt,electronic_recharge,1656,505080
DIST0,LVL2_Louvain,electronic_recharge,5708,4868924
DIST0,LVL2_Bruxelles-Capitale,electronic_recharge,4203,13281480
DIST0,LVL2_Huy,electronic_recharge,1244,1122088
DIST0,LVL2_Roulers,electronic_recharge,6527,50460237
DIST0,LVL2_Audenarde,electronic_recharge,5396,31210464
DIST0,LVL2_Bastogne,electronic_recharge,2362,15258520
DIST0,LVL2_Ostende,electronic_recharge,4935,40047525
DIST0,LVL2_Dinant,electronic_recharge,6793,21635705
DIST0,LVL2_Lige,electronic_recharge,8770,35781600
DIST0,LVL2_Malines,electronic_recharge,3281,23888961
DIST0,LVL2_Saint-Nicolas,electronic_recharge,2445,17701800
DIST0,LVL2_Tielt,electronic_recharge,8228,19360484
DIST0,LVL2_Ath,electronic_recharge,2306,428916
DIST0,LVL2_Tongres,handset,4162,38960482
DIST0,LVL2_Gand,handset,658,495474
DIST0,LVL2_Marche-en-Famenne,handset,8278,81099566
DIST0,LVL2_Termonde,handset,7342,3105666
DIST0,LVL2_Bruges,handset,6054,41058228
DIST0,LVL2_Charleroi,handset,9595,34685925
DIST0,LVL2_Mons,handset,2701,20114347
DIST0,LVL2_Turnhout,handset,6966,46546812
DIST0,LVL2_Virton,handset,3814,2967292
DIST0,LVL2_Arlon,handset,2798,13766160
DIST0,LVL2_Alost,handset,9945,77819625
DIST0,LVL2_Namur,handset,7532,59427480
DIST0,LVL2_Maaseik,handset,3525,1914075
DIST0,LVL2_Neufchteau,handset,2645,21112390
DIST0,LVL2_Eeklo,handset,6822,27206136
DIST0,LVL2_Nivelles,handset,6018,29066940
DIST0,LVL2_Soignies,handset,124,539896
DIST0,LVL2_Ypres,handset,7736,60077776
DIST0,LVL2_Anvers,handset,2033,2594108
DIST0,LVL2_Philippeville,handset,3601,9949563
DIST0,LVL2_Courtrai,handset,3543,18147246
DIST0,LVL2_Furnes,handset,6927,47817081
DIST0,LVL2_Verviers,handset,7341,38554932
DIST0,LVL2_Dixmude,handset,4724,7638708
