distributor_id,geo_level2_id,product_type_id,target_sellout_units,target_sellout_value
DIST0,LVL2_Tongres,physical_recharge,7074,25480548
DIST0,LVL2_Gand,physical_recharge,6167,8787975
DIST0,LVL2_Marche-en-Famenne,physical_recharge,38,289788
DIST0,LVL2_Termonde,physical_recharge,1012,8161780
DIST0,LVL2_Bruges,physical_recharge,1201,5011773
DIST0,LVL2_Charleroi,physical_recharge,9504,70510176
DIST0,LVL2_Mons,physical_recharge,6929,66691625
DIST0,LVL2_Turnhout,physical_recharge,1946,11380208
DIST0,LVL2_Virton,physical_recharge,1843,6233026
DIST0,LVL2_Arlon,physical_recharge,410,1485430
DIST0,LVL2_Alost,physical_recharge,6778,60358090
DIST0,LVL2_Namur,physical_recharge,4393,23678270
DIST0,LVL2_Maaseik,physical_recharge,9187,16297738
DIST0,LVL2_Neufchteau,physical_recharge,6421,10896437
DIST0,LVL2_Eeklo,physical_recharge,9853,32514900
DIST0,LVL2_Nivelles,physical_recharge,1577,12045126
DIST0,LVL2_Soignies,physical_recharge,71,175299
DIST0,LVL2_Ypres,physical_recharge,788,6567192
DIST0,LVL2_Anvers,physical_recharge,1353,6965244
DIST0,LVL2_Philippeville,physical_recharge,2982,5850684
DIST0,LVL2_Courtrai,physical_recharge,9088,55173248
DIST0,LVL2_Furnes,physical_recharge,9072,84859488
DIST0,LVL2_Verviers,physical_recharge,422,223660
DIST0,LVL2_Dixmude,physical_recharge,6995,34800125
DIST0,LVL2_Hal-Vilvorde,physical_recharge,3689,25955804
DIST0,LVL2_Thuin,physical_recharge,1782,11809314
DIST0,LVL2_Waremme,physical_recharge,157,702104
DIST0,LVL2_Mouscron,physical_recharge,6780,17343240
DIST0,LVL2_Tournai,physical_recharge,4042,28548646
DIST0,LVL2_Hasselt,physical_recharge,7648,59218464
DIST0,LVL2_Louvain,physical_recharge,2984,13633896
DIST0,LVL2_Bruxelles-Capitale,physical_recharge,4682,21073682
DIST0,LVL2_Huy,physical_recharge,6430,3401470
DIST0,LVL2_Roulers,physical_recharge,5806,7158798
DIST0,LVL2_Audenarde,physical_recharge,8837,7502613
DIST0,LVL2_Bastogne,physical_recharge,2165,4154635
DIST0,LVL2_Ostende,physical_recharge,3094,17827628
DIST0,LVL2_Dinant,physical_recharge,2366,19651996
DIST0,LVL2_Lige,physical_recharge,8238,76687542
DIST0,LVL2_Malines,physical_recharge,2549,23427859
DIST0,LVL2_Saint-Nicolas,physical_recharge,3352,17789064
DIST0,LVL2_Tielt,physical_recharge,4269,14356647
DIST0,LVL2_Ath,physical_recharge,9845,84460255
DIST0,LVL2_Tongres,electronic_recharge,459,341955
DIST0,LVL2_Gand,electronic_recharge,6795,60523065
DIST0,LVL2_Marche-en-Famenne,electronic_recharge,2183,16643192
DIST0,LVL2_Termonde,electronic_recharge,7474,10897092
DIST0,LVL2_Bruges,electronic_recharge,9193,31688271
DIST0,LVL2_Charleroi,electronic_recharge,6879,24399813
DIST0,LVL2_Mons,electronic_recharge,3467,18343897
DIST0,LVL2_Turnhout,electronic_recharge,8481,52989288
DIST0,LVL2_Virton,electronic_recharge,6718,26966052
DIST0,LVL2_Arlon,electronic_recharge,1226,12035642
DIST0,LVL2_Alost,electronic_recharge,1426,6388480
DIST0,LVL2_Namur,electronic_recharge,9181,76826608
DIST0,LVL2_Maaseik,electronic_recharge,4856,42659960
DIST0,LVL2_Neufchteau,electronic_recharge,7057,57599234
DIST0,LVL2_Eeklo,electronic_recharge,9406,60790978
DIST0,LVL2_Nivelles,electronic_recharge,9294,13067364
DIST0,LVL2_Soignies,electronic_recharge,613,878429
DIST0,LVL2_Ypres,electronic_recharge,3883,20506123
DIST0,LVL2_Anvers,electronic_recharge,3755,2564665
DIST0,LVL2_Philippeville,electronic_recharge,2806,19190234
DIST0,LVL2_Courtrai,electronic_recharge,7622,36745662
DIST0,LVL2_Furnes,electronic_recharge,2171,3903458
DIST0,LVL2_Verviers,electronic_recharge,188,1359992
DIST0,LVL2_Dixmude,electronic_recharge,4283,33381702
DIST0,LVL2_Hal-Vilvorde,electronic_recharge,8598,23558520
DIST0,LVL2_Thuin,electronic_recharge,9104,24562592
DIST0,LVL2_Waremme,electronic_recharge,5874,27831012
DIST0,LVL2_Mouscron,electronic_recharge,5224,4539656
DIST0,LVL2_Tournai,electronic_recharge,1040,1380080
DIST0,LVL2_Hasselt,electronic_recharge,5458,31503576
DIST0,LVL2_Louvain,electronic_recharge,335,2148355
DIST0,LVL2_Bruxelles-Capitale,electronic_recharge,9317,21289345
DIST0,LVL2_Huy,electronic_recharge,813,1824372
DIST0,LVL2_Roulers,electronic_recharge,2392,6905704
DIST0,LVL2_Audenarde,electronic_recharge,7922,12968314
DIST0,LVL2_Bastogne,electronic_recharge,6583,63953845
DIST0,LVL2_Ostende,electronic_recharge,5089,48711908
DIST0,LVL2_Dinant,electronic_recharge,3836,32226236
DIST0,LVL2_Lige,electronic_recharge,474,2190828
DIST0,LVL2_Malines,electronic_recharge,5070,40265940
DIST0,LVL2_Saint-Nicolas,electronic_recharge,1015,6670580
DIST0,LVL2_Tielt,electronic_recharge,9020,47454220
DIST0,LVL2_Ath,electronic_recharge,8427,55424379
DIST0,LVL2_Tongres,handset,8088,54715320
DIST0,LVL2_Gand,handset,1673,11973661
DIST0,LVL2_Marche-en-Famenne,handset,1811,4284826
DIST0,LVL2_Termonde,handset,4197,16934895
DIST0,LVL2_Bruges,handset,9717,3896517
DIST0,LVL2_Charleroi,handset,2227,8092918
DIST0,LVL2_Mons,handset,8611,20950563
DIST0,LVL2_Turnhout,handset,4925,37213300
DIST0,LVL2_Virton,handset,320,2623040
DIST0,LVL2_Arlon,handset,7673,48370592
DIST0,LVL2_Alost,handset,2762,18510924
DIST0,LVL2_Namur,handset,1948,1102568
DIST0,LVL2_Maaseik,handset,7137,3204513
DIST0,LVL2_Neufchteau,handset,4189,6216476
DIST0,LVL2_Eeklo,handset,1888,9304064
DIST0,LVL2_Nivelles,handset,9202,90998578
DIST0,LVL2_Soignies,handset,3082,2123498
DIST0,LVL2_Ypres,handset,9599,23095194
DIST0,LVL2_Anvers,handset,4218,995448
DIST0,LVL2_Philippeville,handset,2538,4743522
DIST0,LVL2_Courtrai,handset,4786,1938330
DIST0,LVL2_Furnes,handset,6148,12511180
DIST0,LVL2_Verviers,handset,7636,21838960
DIST0,LVL2_Dixmude,handset,4636,28339868
DIST0,LVL2_Hal-Vilvorde,handset,8364,62094336
DIST0,LVL2_Thuin,handset,6446,60798672
DIST0,LVL2_Waremme,handset,4441,5999791
DIST0,LVL2_Mouscron,handset,6170,43745300
DIST0,LVL2_Tournai,handset,6879,26050773
DIST0,LVL2_Hasselt,handset,2578,17154012
DIST0,LVL2_Louvain,handset,2469,22206186
DIST0,LVL2_Bruxelles-Capitale,handset,5288,24208464
DIST0,LVL2_Huy,handset,2546,24932978
DIST0,LVL2_Roulers,handset,8482,15886786
DIST0,LVL2_Audenarde,handset,85,447440
DIST0,LVL2_Bastogne,handset,4640,18527520
DIST0,LVL2_Ostende,handset,4337,6631273
DIST0,LVL2_Dinant,handset,6475,55277075
DIST0,LVL2_Lige,handset,1316,6195728
DIST0,LVL2_Malines,handset,1725,14595225
DIST0,LVL2_Saint-Nicolas,handset,2876,11414844
DIST0,LVL2_Tielt,handset,1794,16183674
DIST0,LVL2_Ath,handset,3226,13020136
DIST0,LVL2_Tongres,mfs,8483,23107692
DIST0,LVL2_Gand,mfs,3328,6283264
DIST0,LVL2_Marche-en-Famenne,mfs,1701,1641465
DIST0,LVL2_Termonde,mfs,7569,57373020
DIST0,LVL2_Bruges,mfs,9747,62137125
DIST0,LVL2_Charleroi,mfs,3535,23320395
DIST0,LVL2_Mons,mfs,7932,78947196
DIST0,LVL2_Turnhout,mfs,9030,49493430
DIST0,LVL2_Virton,mfs,8810,72550350
DIST0,LVL2_Arlon,mfs,6373,35229944
DIST0,LVL2_Alost,mfs,4188,9029328
DIST0,LVL2_Namur,mfs,5328,17747568
DIST0,LVL2_Maaseik,mfs,9481,21446022
DIST0,LVL2_Neufchteau,mfs,2064,5634720
DIST0,LVL2_Eeklo,mfs,1510,6491490
DIST0,LVL2_Nivelles,mfs,9670,47779470
DIST0,LVL2_Soignies,mfs,6337,8035316
DIST0,LVL2_Ypres,mfs,7929,52045956
DIST0,LVL2_Anvers,mfs,7384,23429432
DIST0,LVL2_Philippeville,mfs,6508,55122760
DIST0,LVL2_Courtrai,mfs,7613,35491806
