distributor_id,geo_level2_id,product_type_id,target_sellout_units,target_sellout_value
DIST0,LVL2_Tongres,physical_recharge,3694,11684122
DIST0,LVL2_Gand,physical_recharge,9127,41208405
DIST0,LVL2_Marche-en-Famenne,physical_recharge,4849,47360183
DIST0,LVL2_Termonde,physical_recharge,921,359190
DIST0,LVL2_Bruges,physical_recharge,7998,52778802
DIST0,LVL2_Charleroi,physical_recharge,1526,836248
DIST0,LVL2_Mons,physical_recharge,591,5365098
DIST0,LVL2_Turnhout,physical_recharge,289,51153
DIST0,LVL2_Virton,physical_recharge,8593,37920909
DIST0,LVL2_Arlon,physical_recharge,5886,12778506
DIST0,LVL2_Alost,physical_recharge,5979,12998346
DIST0,LVL2_Namur,physical_recharge,5796,57339828
DIST0,LVL2_Maaseik,physical_recharge,3577,28773388
DIST0,LVL2_Neufchteau,physical_recharge,7198,10401110
DIST0,LVL2_Eeklo,physical_recharge,6082,32806308
DIST0,LVL2_Nivelles,physical_recharge,404,600748
DIST0,LVL2_Soignies,physical_recharge,2614,7099624
DIST0,LVL2_Ypres,physical_recharge,4350,14520300
DIST0,LVL2_Anvers,physical_recharge,8962,28051060
DIST0,LVL2_Philippeville,physical_recharge,68,205088
DIST0,LVL2_Courtrai,physical_recharge,8092,70821184
DIST0,LVL2_Furnes,physical_recharge,1121,6528704
DIST0,LVL2_Verviers,physical_recharge,8534,24381638
DIST0,LVL2_Dixmude,physical_recharge,2601,10063269
DIST0,LVL2_Hal-Vilvorde,physical_recharge,4662,11463858
DIST0,LVL2_Thuin,physical_recharge,8407,45120369
DIST0,LVL2_Waremme,physical_recharge,9963,72431010
DIST0,LVL2_Mouscron,physical_recharge,6304,3120480
DIST0,LVL2_Tournai,physical_recharge,7009,21069054
DIST0,LVL2_Hasselt,physical_recharge,568,812808
DIST0,LVL2_Louvain,physical_recharge,7322,59740198
DIST0,LVL2_Bruxelles-Capitale,physical_recharge,2890,9054370
DIST0,LVL2_Huy,physical_recharge,787,801166
DIST0,LVL2_Roulers,physical_recharge,2962,29380078
DIST0,LVL2_Audenarde,physical_recharge,4101,19373124
DIST0,LVL2_Bastogne,physical_recharge,2697,4657719
DIST0,LVL2_Ostende,physical_recharge,5128,36521616
DIST0,LVL2_Dinant,physical_recharge,7955,39942055
DIST0,LVL2_Lige,physical_recharge,8810,46137970
DIST0,LVL2_Malines,physical_recharge,1919,7938903
DIST0,LVL2_Saint-Nicolas,physical_recharge,3583,14797790
DIST0,LVL2_Tielt,physical_recharge,7389,49617135
DIST0,LVL2_Ath,physical_recharge,7741,52058225
DIST0,LVL2_Tongres,electronic_recharge,9299,18532907
DIST0,LVL2_Gand,electronic_recharge,2156,3132668
DIST0,LVL2_Marche-en-Famenne,electronic_recharge,9054,16804224
DIST0,LVL2_Termonde,electronic_recharge,3034,2142004
DIST0,LVL2_Bruges,electronic_recharge,3794,33694514
DIST0,LVL2_Charleroi,electronic_recharge,2677,17526319
DIST0,LVL2_Mons,electronic_recharge,9132,60325992
DIST0,LVL2_Turnhout,electronic_recharge,1152,7752960
DIST0,LVL2_Virton,electronic_recharge,6428,62370884
DIST0,LVL2_Arlon,electronic_recharge,5387,27818468
DIST0,LVL2_Alost,electronic_recharge,8387,60025759
DIST0,LVL2_Namur,electronic_recharge,2692,16340440
DIST0,LVL2_Maaseik,electronic_recharge,4158,23746338
DIST0,LVL2_Neufchteau,electronic_recharge,4979,4281940
DIST0,LVL2_Eeklo,electronic_recharge,8572,57578124
DIST0,LVL2_Nivelles,electronic_recharge,8347,65615767
DIST0,LVL2_Soignies,electronic_recharge,4777,23861115
DIST0,LVL2_Ypres,electronic_recharge,3258,20320146
DIST0,LVL2_Anvers,electronic_recharge,1301,3598566
DIST0,LVL2_Philippeville,electronic_recharge,6283,5642134
DIST0,LVL2_Courtrai,electronic_recharge,5073,7421799
DIST0,LVL2_Furnes,electronic_recharge,7445,30271370
DIST0,LVL2_Verviers,electronic_recharge,2870,9393510
DIST0,LVL2_Dixmude,electronic_recharge,8490,57587670
DIST0,LVL2_Hal-Vilvorde,electronic_recharge,6077,36784081
DIST0,LVL2_Thuin,electronic_recharge,16,114256
DIST0,LVL2_Waremme,electronic_recharge,7672,12589752
DIST0,LVL2_Mouscron,electronic_recharge,8031,58634331
DIST0,LVL2_Tournai,electronic_recharge,1112,1246552
DIST0,LVL2_Hasselt,electronic_recharge,7396,15812648
DIST0,LVL2_Louvain,electronic_recharge,4777,19069784
DIST0,LVL2_Bruxelles-Capitale,electronic_recharge,8698,70453800
DIST0,LVL2_Huy,electronic_recharge,8568,40115376
DIST0,LVL2_Roulers,electronic_recharge,7256,60580344
DIST0,LVL2_Audenarde,electronic_recharge,3540,7292400
DIST0,LVL2_Bastogne,electronic_recharge,4711,30103290
DIST0,LVL2_Ostende,electronic_recharge,2496,24720384
DIST0,LVL2_Dinant,electronic_recharge,6844,1512524
DIST0,LVL2_Lige,electronic_recharge,9850,90127500
DIST0,LVL2_Malines,electronic_recharge,977,8486222
DIST0,LVL2_Saint-Nicolas,electronic_recharge,6674,2409314
DIST0,LVL2_Tielt,electronic_recharge,3790,16096130
DIST0,LVL2_Ath,electronic_recharge,1184,6900352
DIST0,LVL2_Tongres,handset,31,246791
DIST0,LVL2_Gand,handset,5166,2371194
DIST0,LVL2_Marche-en-Famenne,handset,9218,37074796
DIST0,LVL2_Termonde,handset,8537,53595286
DIST0,LVL2_Bruges,handset,2415,14709765
DIST0,LVL2_Charleroi,handset,6553,59894420
DIST0,LVL2_Mons,handset,610,516670
DIST0,LVL2_Turnhout,handset,7417,21360960
DIST0,LVL2_Virton,handset,543,2071002
DIST0,LVL2_Arlon,handset,6693,40332018
DIST0,LVL2_Alost,handset,295,1668225
DIST0,LVL2_Namur,handset,9765,94320135
DIST0,LVL2_Maaseik,handset,7014,18054036
DIST0,LVL2_Neufchteau,handset,5507,8970903
DIST0,LVL2_Eeklo,handset,5702,19837258
DIST0,LVL2_Nivelles,handset,8471,11867871
DIST0,LVL2_Soignies,handset,1960,18723880
DIST0,LVL2_Ypres,handset,4264,23251592
DIST0,LVL2_Anvers,handset,8947,12534747
DIST0,LVL2_Philippeville,handset,1375,10034750
DIST0,LVL2_Courtrai,handset,3802,4558598
DIST0,LVL2_Furnes,handset,5279,10668859
DIST0,LVL2_Verviers,handset,5947,5958894
DIST0,LVL2_Dixmude,handset,9852,7359444
DIST0,LVL2_Hal-Vilvorde,handset,9370,11094080
DIST0,LVL2_Thuin,handset,8295,15644370
DIST0,LVL2_Waremme,handset,8244,16488
DIST0,LVL2_Mouscron,handset,1668,9879564
DIST0,LVL2_Tournai,handset,5888,2732032
DIST0,LVL2_Hasselt,handset,9668,54237480
DIST0,LVL2_Louvain,handset,8592,52299504
DIST0,LVL2_Bruxelles-Capitale,handset,1117,1715712
DIST0,LVL2_Huy,handset,4357,9703039
DIST0,LVL2_Roulers,handset,3534,35198640
DIST0,LVL2_Audenarde,handset,2403,4241295
DIST0,LVL2_Bastogne,handset,9223,89103403
DIST0,LVL2_Ostende,handset,6438,10584072
DIST0,LVL2_Dinant,handset,8683,61849009
DIST0,LVL2_Lige,handset,1973,1166043
DIST0,LVL2_Malines,handset,2960,8163680
DIST0,LVL2_Saint-Nicolas,handset,1966,5842952
DIST0,LVL2_Tielt,handset,7100,24054800
DIST0,LVL2_Ath,handset,2025,9102375
DIST0,LVL2_Tongres,mfs,5866,24948098
DIST0,LVL2_Gand,mfs,1414,8731450
DIST0,LVL2_Marche-en-Famenne,mfs,8275,40282700
DIST0,LVL2_Termonde,mfs,8326,12980234
DIST0,LVL2_Bruges,mfs,6692,27765108
DIST0,LVL2_Charleroi,mfs,2912,13182624
DIST0,LVL2_Mons,mfs,2276,18626784
DIST0,LVL2_Turnhout,mfs,4846,39141142
DIST0,LVL2_Virton,mfs,2030,6465550
DIST0,LVL2_Arlon,mfs,3908,32502836
DIST0,LVL2_Alost,mfs,1455,14359395
DIST0,LVL2_Namur,mfs,8334,31277502
DIST0,LVL2_Maaseik,mfs,1874,3202666
DIST0,LVL2_Neufchteau,mfs,3121,16634930
DIST0,LVL2_Eeklo,mfs,184,807024
DIST0,LVL2_Nivelles,mfs,710,24140
DIST0,LVL2_Soignies,mfs,4722,30537174
DIST0,LVL2_Ypres,mfs,9618,8665818
DIST0,LVL2_Anvers,mfs,4277,40383434
DIST0,LVL2_Philippeville,mfs,1679,12585784
DIST0,LVL2_Courtrai,mfs,7228,2067208
DIST0,LVL2_Furnes,mfs,6713,24589719
DIST0,LVL2_Verviers,mfs,1814,17356352
DIST0,LVL2_Dixmude,mfs,9306,14228874
DIST0,LVL2_Hal-Vilvorde,mfs,9889,53163264
DIST0,LVL2_Thuin,mfs,6985,5252720
DIST0,LVL2_Waremme,mfs,7007,52573521
DIST0,LVL2_Mouscron,mfs,2764,5807164
DIST0,LVL2_Tournai,mfs,284,246512
DIST0,LVL2_Hasselt,mfs,4638,42358854
DIST0,LVL2_Louvain,mfs,886,5190188
DIST0,LVL2_Bruxelles-Capitale,mfs,5253,30688026
DIST0,LVL2_Huy,mfs,6616,65511632
DIST0,LVL2_Roulers,mfs,6232,24541616
DIST0,LVL2_Audenarde,mfs,5612,17498216
DIST0,LVL2_Bastogne,mfs,8517,621741
DIST0,LVL2_Ostende,mfs,4833,10313622
DIST0,LVL2_Dinant,mfs,6083,3260488
DIST0,LVL2_Lige,mfs,705,1959195
DIST0,LVL2_Malines,mfs,9036,34165116
DIST0,LVL2_Saint-Nicolas,mfs,6955,19237530
DIST0,LVL2_Tielt,mfs,9341,13329607
DIST0,LVL2_Ath,mfs,3471,23168925
DIST0,LVL2_Tongres,sim,1432,9338072
DIST0,LVL2_Gand,sim,5508,3717900
DIST0,LVL2_Marche-en-Famenne,sim,99,391347
DIST0,LVL2_Termonde,sim,104,881608
DIST0,LVL2_Bruges,sim,6499,36920819
DIST0,LVL2_Charleroi,sim,3310,5153670
DIST0,LVL2_Mons,sim,9916,93914436
DIST0,LVL2_Turnhout,sim,7915,9149740
DIST0,LVL2_Virton,sim,3611,25840316
DIST0,LVL2_Arlon,sim,6475,15870225
DIST0,LVL2_Alost,sim,6074,27910030
DIST0,LVL2_Namur,sim,5500,19112500
DIST0,LVL2_Maaseik,sim,5781,4711515
DIST0,LVL2_Neufchteau,sim,3351,9205197
DIST0,LVL2_Eeklo,sim,8164,64111892
DIST0,LVL2_Nivelles,sim,1497,11119716
DIST0,LVL2_Soignies,sim,618,2785944
DIST0,LVL2_Ypres,sim,9722,10071992
DIST0,LVL2_Anvers,sim,5758,9345234
DIST0,LVL2_Philippeville,sim,2546,17289886
DIST0,LVL2_Courtrai,sim,5450,53480850
DIST0,LVL2_Furnes,sim,9645,14795430
DIST0,LVL2_Verviers,sim,7860,40486860
DIST0,LVL2_Dixmude,sim,9186,65018508
DIST0,LVL2_Hal-Vilvorde,sim,2724,15494112
DIST0,LVL2_Thuin,sim,3653,30736342
DIST0,LVL2_Waremme,sim,1653,10324638
DIST0,LVL2_Mouscron,sim,2622,19017366
DIST0,LVL2_Tournai,sim,3977,14432533
DIST0,LVL2_Hasselt,sim,1405,5496360
DIST0,LVL2_Louvain,sim,9349,47951021
DIST0,LVL2_Bruxelles-Capitale,sim,4625,16280000
DIST0,LVL2_Huy,sim,1428,9073512
DIST0,LVL2_Roulers,sim,2163,3962616
DIST0,LVL2_Audenarde,sim,6670,48891100
DIST0,LVL2_Bastogne,sim,1944,9074592
DIST0,LVL2_Ostende,sim,4235,26553450
DIST0,LVL2_Dinant,sim,4676,40316472
DIST0,LVL2_Lige,sim,6924,66193440
DIST0,LVL2_Malines,sim,8193,44332323
DIST0,LVL2_Saint-Nicolas,sim,6939,26090640
DIST0,LVL2_Tielt,sim,6642,22443318
DIST0,LVL2_Ath,sim,7099,32712192
DIST1,LVL2_Hal-Vilvorde,mfs,9303,20875932
DIST1,LVL2_Louvain,mfs,2455,16158810
DIST1,LVL2_Roulers,mfs,182,132678
DIST1,LVL2_Dixmude,mfs,7689,39559905
DIST1,LVL2_Ostende,mfs,7755,70531725
DIST1,LVL2_Bruges,mfs,2323,12980924
DIST1,LVL2_Tielt,mfs,4219,16614422
DIST1,LVL2_Ypres,mfs,2346,17611422
DIST1,LVL2_Courtrai,mfs,7391,63643901
DIST1,LVL2_Furnes,mfs,4775,8022000
DIST1,LVL2_Tongres,mfs,8323,10112445
DIST1,LVL2_Hasselt,mfs,409,1829866
DIST1,LVL2_Maaseik,mfs,2729,18014129
DIST1,LVL2_Nivelles,mfs,3085,23624930
DIST1,LVL2_Bastogne,mfs,5863,15677662
DIST1,LVL2_Virton,mfs,3835,10672805
DIST1,LVL2_Marche-en-Famenne,mfs,4257,36146187
DIST1,LVL2_Neufchteau,mfs,4069,6913231
DIST1,LVL2_Arlon,mfs,3919,30552524
DIST1,LVL2_Charleroi,mfs,699,6633510
DIST1,LVL2_Thuin,mfs,6259,13863685
DIST1,LVL2_Soignies,mfs,6306,49949826
DIST1,LVL2_Mouscron,mfs,7265,94445
DIST1,LVL2_Mons,mfs,8610,9608760
DIST1,LVL2_Tournai,mfs,1628,4086280
DIST1,LVL2_Ath,mfs,4937,1402108
DIST1,LVL2_Hal-Vilvorde,sim,893,7356534
DIST1,LVL2_Louvain,sim,3518,20925064
DIST1,LVL2_Roulers,sim,9027,52311465
DIST1,LVL2_Dixmude,sim,3446,3814722
DIST1,LVL2_Ostende,sim,6980,42724580
DIST1,LVL2_Bruges,sim,6657,58994334
DIST1,LVL2_Tielt,sim,9389,33218282
DIST1,LVL2_Ypres,sim,7616,15932672
DIST1,LVL2_Courtrai,sim,2083,8481976
DIST1,LVL2_Furnes,sim,5823,49728420
DIST1,LVL2_Tongres,sim,3234,13776840
DIST1,LVL2_Hasselt,sim,354,175938
DIST1,LVL2_Maaseik,sim,9049,69224850
DIST1,LVL2_Nivelles,sim,5555,32752280
DIST1,LVL2_Bastogne,sim,6711,5664084
DIST1,LVL2_Virton,sim,4496,6177504
DIST1,LVL2_Marche-en-Famenne,sim,1311,2754411
DIST1,LVL2_Neufchteau,sim,988,5672108
DIST1,LVL2_Arlon,sim,8132,50670492
DIST1,LVL2_Charleroi,sim,6870,18603960
DIST1,LVL2_Thuin,sim,3760,9674480
DIST1,LVL2_Soignies,sim,979,22517
DIST1,LVL2_Mouscron,sim,4932,18455544
DIST1,LVL2_Mons,sim,8480,84189440
DIST1,LVL2_Tournai,sim,9467,24614200
DIST1,LVL2_Ath,sim,1975,11431300
DIST2,LVL2_Hal-Vilvorde,physical_recharge,4189,36762664
DIST2,LVL2_Louvain,physical_recharge,691,6581084
DIST2,LVL2_Roulers,physical_recharge,3786,22469910
DIST2,LVL2_Dixmude,physical_recharge,6022,14645504
DIST2,LVL2_Ostende,physical_recharge,2307,6701835
DIST2,LVL2_Bruges,physical_recharge,4939,5590948
DIST2,LVL2_Tielt,physical_recharge,4519,3967682
DIST2,LVL2_Ypres,physical_recharge,6157,33518708
DIST2,LVL2_Courtrai,physical_recharge,2003,12009988
DIST2,LVL2_Furnes,physical_recharge,2477,15278136
DIST2,LVL2_Tongres,physical_recharge,2013,16707900
DIST2,LVL2_Hasselt,physical_recharge,5142,8653986
DIST2,LVL2_Maaseik,physical_recharge,2522,2839772
DIST2,LVL2_Nivelles,physical_recharge,8465,63792240
DIST2,LVL2_Bastogne,physical_recharge,3872,36834336
DIST2,LVL2_Virton,physical_recharge,5695,9607465
DIST2,LVL2_Marche-en-Famenne,physical_recharge,8153,75716911
DIST2,LVL2_Neufchteau,physical_recharge,2368,78144
DIST2,LVL2_Arlon,physical_recharge,1039,3426622
DIST2,LVL2_Charleroi,physical_recharge,5954,12146160
DIST2,LVL2_Thuin,physical_recharge,7423,16041103
DIST2,LVL2_Soignies,physical_recharge,3449,13682183
DIST2,LVL2_Mouscron,physical_recharge,212,318000
DIST2,LVL2_Mons,physical_recharge,4218,23873880
DIST2,LVL2_Tournai,physical_recharge,164,59204
DIST2,LVL2_Ath,physical_recharge,3120,14233440
DIST2,LVL2_Hal-Vilvorde,electronic_recharge,610,4982480
DIST2,LVL2_Louvain,electronic_recharge,7954,59678862
DIST2,LVL2_Roulers,electronic_recharge,4377,32289129
DIST2,LVL2_Dixmude,electronic_recharge,4338,21716028
DIST2,LVL2_Ostende,electronic_recharge,7287,29053269
DIST2,LVL2_Bruges,electronic_recharge,5145,34847085
DIST2,LVL2_Tielt,electronic_recharge,6943,13337503
DIST2,LVL2_Ypres,electronic_recharge,2572,9565268
DIST2,LVL2_Courtrai,electronic_recharge,1075,10640350
DIST2,LVL2_Furnes,electronic_recharge,7782,41594790
DIST2,LVL2_Tongres,electronic_recharge,1569,14354781
DIST2,LVL2_Hasselt,electronic_recharge,6831,67538097
DIST2,LVL2_Maaseik,electronic_recharge,2685,4126845
DIST2,LVL2_Nivelles,electronic_recharge,7900,44366400
DIST2,LVL2_Bastogne,electronic_recharge,4142,6213000
DIST2,LVL2_Virton,electronic_recharge,5008,41681584
DIST2,LVL2_Marche-en-Famenne,electronic_recharge,764,7412328
DIST2,LVL2_Neufchteau,electronic_recharge,9553,11864826
DIST2,LVL2_Arlon,electronic_recharge,9028,53418676
DIST2,LVL2_Charleroi,electronic_recharge,9008,4431936
DIST2,LVL2_Thuin,electronic_recharge,8218,48091736
DIST2,LVL2_Soignies,electronic_recharge,1316,6815564
DIST2,LVL2_Mouscron,electronic_recharge,2122,16021100
DIST2,LVL2_Mons,electronic_recharge,6569,52282671
DIST2,LVL2_Tournai,electronic_recharge,7869,29107431
DIST2,LVL2_Ath,electronic_recharge,7046,1606488
DIST2,LVL2_Hal-Vilvorde,handset,3413,24832988
DIST2,LVL2_Louvain,handset,7154,22685334
DIST2,LVL2_Roulers,handset,6348,29759424
DIST2,LVL2_Dixmude,handset,1799,11956154
DIST2,LVL2_Ostende,handset,5877,45311670
DIST2,LVL2_Bruges,handset,2893,7981787
DIST2,LVL2_Tielt,handset,2808,15258672
DIST2,LVL2_Ypres,handset,9159,71696652
DIST2,LVL2_Courtrai,handset,3959,36501980
DIST2,LVL2_Furnes,handset,6676,64229796
DIST2,LVL2_Tongres,handset,9952,59154688
DIST2,LVL2_Hasselt,handset,6428,50337668
DIST2,LVL2_Maaseik,handset,3125,15015625
DIST2,LVL2_Nivelles,handset,1128,827952
DIST2,LVL2_Bastogne,handset,3897,21538719
DIST2,LVL2_Virton,handset,8959,13402664
DIST2,LVL2_Marche-en-Famenne,handset,2834,13234780
DIST2,LVL2_Neufchteau,handset,9205,67546290
DIST2,LVL2_Arlon,handset,2804,19689688
DIST2,LVL2_Charleroi,handset,5120,39936000
DIST2,LVL2_Thuin,handset,9701,63512447
DIST2,LVL2_Soignies,handset,2653,12355021
DIST2,LVL2_Mouscron,handset,1433,8509154
DIST2,LVL2_Mons,handset,9411,68879109
DIST2,LVL2_Tournai,handset,5888,47804672
DIST2,LVL2_Ath,handset,7910,22733340
DIST3,LVL2_Eeklo,sim,6837,46689873
DIST3,LVL2_Alost,sim,8542,49005454
DIST3,LVL2_Termonde,sim,1304,3749000
DIST3,LVL2_Audenarde,sim,7579,6070779
DIST3,LVL2_Saint-Nicolas,sim,5763,50403198
DIST3,LVL2_Gand,sim,3712,1399424
DIST3,LVL2_Malines,sim,1564,7524404
DIST3,LVL2_Anvers,sim,2145,6748170
DIST3,LVL2_Turnhout,sim,5986,41931930
DIST3,LVL2_Bruxelles-Capitale,sim,9108,26057988
DIST3,LVL2_Philippeville,sim,7092,25935444
DIST3,LVL2_Namur,sim,7909,57561702
DIST3,LVL2_Dinant,sim,3538,33964800
DIST3,LVL2_Lige,sim,5842,4042664
DIST3,LVL2_Waremme,sim,8604,17973756
DIST3,LVL2_Huy,sim,4213,34592943
DIST3,LVL2_Verviers,sim,4035,13355850
DIST3,LVL2_Eeklo,electronic_recharge,2916,16720344
DIST3,LVL2_Alost,electronic_recharge,8923,80547921
DIST3,LVL2_Termonde,electronic_recharge,1289,5647109
